chatid1,chatid2,date
57596,30739,1465859480
57598,34958,1465859482
57599,32846,1465859483
57607,55079,1465859491
57608,35585,1465859492
57611,21868,1465859495
57623,51783,1465859507
57624,42572,1465859508
57627,29282,1465859511
57632,11117,1465859516
57634,51233,1465859518
57635,34387,1465859519
57640,50996,1465859524
57645,11128,1465859529
57651,22469,1465859535
57654,47176,1465859538
57670,7984,1465861203
57676,51685,1465861209
57691,39061,1465863011
57702,9927,1465863022
57706,12504,1465863026
57716,30939,1465863036
57717,23458,1465863037
57719,28798,1465863039
57725,50728,1465863045
57727,53779,1465863047
57733,42905,1465863053
57736,42057,1465863056
57739,28160,1465863059
57745,9253,1465863065
57747,16981,1465863067
57753,32922,1465863073
57761,54990,1465863081
57763,40748,1465863083
57765,22091,1465863085
57775,25845,1465863095
57780,14289,1465863100
57787,11143,1465863107
57788,28052,1465863108
57791,37511,1465863111
57792,36947,1465863112
57807,19339,1465863127
57808,39531,1465863128
57810,55046,1465863130
57816,46587,1465863136
57828,46284,1465864806
57829,27251,1465864807
57832,28129,1465864810
57839,33987,1465864817
57841,56209,1465864819
57843,22649,1465864821
57845,52291,1465864823
57847,35373,1465864825
57848,34802,1465864826
57851,32399,1465864829
57852,20486,1465864830
57856,7914,1465864834
57871,33760,1465866601
57875,26417,1465866605
57878,48949,1465866608
57881,40301,1465866611
57888,14330,1465868400
57896,17047,1465868408
57898,46250,1465868410
57903,34118,1465868415
57905,51416,1465868417
57910,47862,1465868422
57918,30538,1465868430
57927,48099,1465868439
57928,26650,1465868440
57937,8394,1465868449
57945,53030,1465868457
57946,42783,1465868458
57948,57247,1465868460
57959,22997,1465868471
57960,39952,1465868472
57962,34542,1465868474
57964,42057,1465868476
57965,21703,1465868477
57972,49734,1465868484
57979,33626,1465870199
57992,35191,1465872000
57997,41703,1465872005
58001,24273,1465872009
58002,39971,1465872010
58004,11906,1465872012
58008,45482,1465872016
58010,33587,1465872018
58012,51529,1465872020
58013,30037,1465872021
58015,49011,1465872023
58024,46756,1465872032
58026,36442,1465872034
58038,49935,1465872046
58039,24251,1465872047
58044,57670,1465872052
58048,47478,1465872056
58053,34689,1465872061
58056,13684,1465872064
58070,35258,1465872078
58072,31416,1465872080
58073,28199,1465872081
58076,34319,1465872084
58080,34826,1465872088
58083,18853,1465872091
58087,53014,1465872095
58093,9410,1465873799
58097,7279,1465873803
58102,44221,1465873808
58104,48666,1465873810
58106,45151,1465873812
58117,18175,1465873823
58118,21229,1465873824
58122,28023,1465873828
58134,58098,1465873840
58136,33706,1465873842
58145,26873,1465873851
58146,32279,1465873852
58147,50487,1465873853
58149,46679,1465873855
58162,36243,1465873868
58171,50616,1465873877
58172,34447,1465873878
58190,19581,1465873896
58196,40306,1465873902
58207,45587,1465873913
58213,32497,1465873919
58218,41912,1465873924
58222,37405,1465873928
58226,22740,1465873932
58230,30845,1465873936
58243,22126,1465875600
58248,30484,1465875605
58251,29908,1465875608
58256,18443,1465875613
58262,18629,1465875619
58266,24361,1465875623
58269,34621,1465875626
58282,42002,1465875639
58284,44933,1465875641
58286,53351,1465875643
58289,20843,1465875646
58291,12125,1465875648
58294,45398,1465875651
58296,12574,1465875653
58308,14023,1465875665
58317,43090,1465875674
58327,37212,1465875684
58331,39723,1465875688
58358,18591,1465875715
58359,33189,1465875716
58360,13307,1465875717
58363,12937,1465875720
58367,8244,1465875724
58376,9511,1465877399
58379,29557,1465877402
58384,48054,1465877407
58387,57615,1465877410
58390,54222,1465877413
58402,25203,1465879202
58410,19300,1465879210
58413,45789,1465879213
58415,44394,1465879215
58420,16652,1465879220
58423,33838,1465879223
58426,33336,1465879226
58431,45990,1465879231
58443,51448,1465879243
58456,57195,1465879256
58457,34312,1465879257
58464,41299,1465881001
58470,22206,1465881007
58472,33822,1465881009
58476,16871,1465881013
58477,13810,1465881014
58478,24787,1465881015
58485,53663,1465881022
58487,41529,1465881024
58494,36646,1465881031
58496,22058,1465881033
58503,26806,1465881040
58514,50929,1465881051
58520,30614,1465881057
58522,39884,1465881059
58526,44799,1465881063
58531,37800,1465881068
58534,48375,1465881071
58535,45518,1465881072
58536,20281,1465881073
58545,27922,1465881082
58546,9991,1465881083
58548,52078,1465881085
58556,32231,1465881093
58557,30845,1465881094
58558,19449,1465881095
58564,27781,1465881101
58568,35130,1465881105
58578,28600,1465881115
58584,15910,1465881121
58585,44055,1465881122
58592,40584,1465882799
58597,32670,1465882804
58602,53608,1465882809
58610,27603,1465882817
58613,35476,1465882820
58616,13987,1465882823
58619,40407,1465882826
58626,10810,1465882833
58628,41631,1465882835
58630,25078,1465882837
58632,32903,1465882839
58639,34518,1465882846
58644,28657,1465882851
58649,49241,1465882856
58651,56750,1465882858
58653,17072,1465882860
58654,7044,1465882861
58655,30924,1465882862
58658,23038,1465882865
58686,12269,1465886399
58700,7966,1465886413
58705,21130,1465886418
58721,50001,1465888205
58730,34418,1465889999
58732,53085,1465890001
58733,55806,1465890002
58736,16899,1465890005
58739,49771,1465890008
58751,11209,1465890020
58761,16412,1465890030
58762,8322,1465890031
58763,52190,1465890032
58764,30618,1465890033
58766,26469,1465890035
58776,43292,1465890045
58780,12289,1465890049
58784,42589,1465890053
58785,27169,1465890054
58791,11439,1465890060
58792,27631,1465890061
58800,48325,1465890069
58809,10792,1465890078
58817,56958,1465890086
58821,56064,1465890090
58828,46711,1465890097
58829,50262,1465890098
58838,56266,1465890107
58847,35998,1465890116
58848,41470,1465890117
58849,15064,1465890118
58853,50308,1465890122
58854,54862,1465890123
58855,11140,1465890124
58859,12684,1465890128
58860,10497,1465890129
58871,11323,1465891805
58876,50296,1465891810
58881,19885,1465891815
58882,35478,1465891816
58883,7660,1465891817
58890,8072,1465891824
58909,22289,1465893600
58917,54693,1465893608
58918,53129,1465893609
58922,36519,1465893613
58929,51673,1465893620
58934,35073,1465893625
58935,47613,1465893626
58936,45508,1465893627
58946,37160,1465893637
58961,43629,1465893652
58965,6965,1465893656
58968,22674,1465893659
58970,46398,1465893661
58979,46034,1465893670
58982,15609,1465893673
58986,23399,1465893677
58989,44585,1465893680
58990,42124,1465893681
58992,49173,1465893683
58996,34318,1465893687
58998,52638,1465893689
59009,32665,1465895403
59015,51846,1465895409
59041,35623,1465895435
59050,9449,1465895444
59054,20006,1465895448
59056,19285,1465895450
59061,38000,1465895455
59065,9730,1465895459
59067,49562,1465895461
59068,49795,1465895462
59073,29553,1465895467
59079,24300,1465895473
59081,33274,1465895475
59084,25091,1465895478
59085,12679,1465895479
59086,25219,1465895480
59092,37116,1465897201
59096,19917,1465897205
59098,15066,1465897207
59099,27265,1465897208
59100,15144,1465897209
59102,7571,1465897211
59110,51554,1465899000
59116,35147,1465899006
59122,42880,1465899012
59126,43241,1465899016
59128,25667,1465899018
59138,43523,1465900799
59141,14004,1465900802
59145,11417,1465900806
59149,51105,1465900810
59157,56770,1465900818
59161,33495,1465900822
59162,29208,1465900823
59164,53405,1465900825
59170,36572,1465900831
59171,13459,1465900832
59178,40337,1465902603
59179,32588,1465902604
59182,54217,1465902607
59184,15132,1465902609
59189,42336,1465902614
59212,31871,1465902637
59217,35664,1465902642
59223,53542,1465902648
59225,46253,1465902650
59232,41127,1465902657
59236,45117,1465902661
59244,17126,1465904399
59247,45884,1465904402
59248,47508,1465904403
59249,58622,1465904404
59253,57216,1465904408
59267,28953,1465904422
59268,30177,1465904423
59273,12472,1465904428
59302,53633,1465904457
59304,24949,1465904459
59314,35596,1465904469
59316,39059,1465904471
59319,26813,1465904474
59323,25756,1465904478
59328,58628,1465904483
59330,10883,1465904485
59340,45143,1465906201
59345,56208,1465906206
59351,9586,1465906212
59354,58844,1465906215
59355,39658,1465906216
59363,28440,1465906224
59368,12215,1465906229
59369,38930,1465906230
59371,42424,1465906232
59378,28794,1465908000
59380,50435,1465908002
59381,52576,1465908003
59383,14201,1465908005
59387,55169,1465908009
59389,11381,1465908011
59393,20102,1465908015
59397,49682,1465908019
59402,55967,1465908024
59404,20899,1465908026
59414,25717,1465908036
59420,23401,1465908042
59429,7556,1465908051
59430,24291,1465908052
59440,12658,1465908062
59446,47064,1465908068
59449,27687,1465908071
59452,44096,1465908074
59456,34413,1465908078
59457,30355,1465908079
59459,58716,1465908081
59460,24026,1465908082
59465,47770,1465908087
59472,57287,1465908094
59482,19845,1465909804
59491,22246,1465909813
59493,56680,1465909815
59495,16870,1465909817
59501,16838,1465909823
59502,22809,1465909824
59505,37965,1465909827
59511,27213,1465909833
59514,51459,1465909836
59519,32906,1465909841
59520,48645,1465909842
59526,29751,1465909848
59528,23031,1465909850
59529,17510,1465909851
59531,42008,1465909853
59539,43456,1465909861
59540,38829,1465909862
59542,26319,1465909864
59545,41586,1465909867
59547,30660,1465909869
59551,43942,1465909873
59553,56318,1465909875
59562,57687,1465909884
59571,34540,1465909893
59572,56683,1465909894
59575,22358,1465909897
59576,54149,1465909898
59579,41679,1465909901
59584,33311,1465911601
59587,19717,1465911604
59594,50198,1465911611
59596,58965,1465911613
59597,55006,1465911614
59602,8949,1465911619
59604,59062,1465911621
59607,53355,1465911624
59609,22075,1465911626
59610,56203,1465911627
59612,52373,1465911629
59614,30046,1465911631
59617,21794,1465911634
59618,43292,1465911635
59620,31540,1465911637
59622,40670,1465911639
59630,7921,1465911647
59636,21356,1465911653
59648,43482,1465911665
59649,58743,1465911666
59652,58413,1465911669
59657,52760,1465911674
59665,51410,1465911682
59669,35981,1465911686
59677,54233,1465911694
59679,37847,1465911696
59682,20621,1465911699
59689,20709,1465911706
59691,51709,1465911708
59693,21720,1465911710
59694,49400,1465911711
59698,27394,1465911715
59702,28486,1465911719
59703,10619,1465911720
59710,36106,1465913400
59712,29780,1465913402
59717,39980,1465913407
59721,55234,1465913411
59723,20143,1465913413
59739,49594,1465913429
59741,26393,1465913431
59743,53860,1465913433
59745,41137,1465913435
59748,48415,1465913438
59751,38698,1465913441
59755,43511,1465913445
59759,49767,1465913449
59761,36100,1465913451
59763,24786,1465913453
59764,58631,1465913454
59770,55245,1465913460
59774,41732,1465913464
59775,47314,1465913465
59777,21453,1465913467
59780,30490,1465913470
59782,15001,1465913472
59784,34204,1465913474
59791,17603,1465913481
59795,52478,1465913485
59801,29010,1465913491
59806,16540,1465913496
59809,37090,1465913499
59811,35447,1465913501
59821,19033,1465915201
59824,35016,1465915204
59833,31898,1465915213
59835,31568,1465915215
59839,51335,1465915219
59841,55825,1465915221
59842,26163,1465915222
59869,45641,1465916999
59878,52084,1465917008
59882,46461,1465917012
59884,45883,1465917014
59885,56306,1465917015
59886,21140,1465917016
59892,51002,1465917022
59903,38546,1465918803
59906,10726,1465918806
59907,56116,1465918807
59910,25787,1465918810
59911,39378,1465918811
59912,49990,1465918812
59914,44167,1465918814
59915,16835,1465918815
59926,41500,1465918826
59931,53052,1465918831
59939,21967,1465918839
59942,20837,1465918842
59943,41973,1465918843
59946,29463,1465918846
59951,14243,1465918851
59952,36907,1465918852
59957,35496,1465918857
59968,22297,1465918868
59969,27435,1465918869
59970,48527,1465918870
59972,32702,1465918872
59978,20688,1465918878
59981,9901,1465918881
59985,36838,1465918885
59988,31468,1465918888
59990,57824,1465918890
59992,14849,1465918892
59995,49107,1465918895
60000,57826,1465918900
60004,56736,1465918904
60009,43630,1465918909
60011,55854,1465918911
60012,23049,1465918912
60026,46902,1465920602
60037,56682,1465922399
60052,14497,1465924204
60053,34677,1465924205
60062,58006,1465924214
60063,19714,1465924215
60081,52041,1465926002
60090,37240,1465926011
60094,45644,1465926015
60096,55026,1465926017
60099,22966,1465926020
60109,35411,1465926030
60112,7442,1465926033
60115,25280,1465926036
60129,15841,1465926050
60134,46770,1465926055
60142,53038,1465926063
60146,40786,1465926067
60156,47119,1465926077
60159,59604,1465926080
60162,41125,1465926083
60165,33351,1465926086
60167,53704,1465926088
60172,56972,1465926093
60177,36123,1465926098
60179,35223,1465926100
60183,46427,1465926104
60191,30671,1465927799
60192,51416,1465927800
60194,10624,1465927802
60197,49966,1465927805
60215,7180,1465927823
60217,57601,1465927825
60224,53340,1465927832
60236,29185,1465927844
60244,23654,1465927852
60245,11023,1465927853
60252,36892,1465927860
60258,9030,1465927866
60260,46696,1465927868
60264,40932,1465927872
60271,20883,1465927879
60286,37091,1465929607
60288,8252,1465929609
60300,58166,1465929621
60306,29828,1465929627
60310,41323,1465929631
60321,43708,1465929642
60322,15193,1465929643
60326,45654,1465929647
60330,56370,1465929651
60332,57151,1465929653
60351,40224,1465931405
60353,22593,1465931407
60356,53837,1465931410
60357,25447,1465931411
60362,7445,1465931416
60365,57932,1465931419
60374,29135,1465931428
60376,43771,1465931430
60379,28792,1465931433
60382,28929,1465931436
60385,56624,1465931439
60387,26089,1465931441
60388,38840,1465931442
60395,51406,1465931449
60397,21114,1465931451
60402,44307,1465933199
60411,29778,1465933208
60414,27823,1465933211
60417,41807,1465933214
60420,50375,1465933217
60423,11023,1465933220
60425,44547,1465933222
60438,48517,1465935001
60441,27219,1465935004
60451,7238,1465935014
60453,59699,1465935016
60455,31620,1465935018
60456,29796,1465935019
60458,37962,1465935021
60460,53641,1465935023
60477,10126,1465935040
60484,34762,1465935047
60486,56541,1465935049
60495,33408,1465935058
60508,56798,1465935071
60513,36791,1465936802
60514,43558,1465936803
60521,39009,1465936810
60524,41044,1465936813
